Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,Price_per_unit_wt,Visibility_Ratio,Is_Low_Fat,MRP_bin
FDW07,18.0,Regular,0.143495952,Fruits and Vegetables,88.7514,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1062.6168,18,4.930633333333334,2.0282327937241167,0,"(84.689, 102.133]"
FDM27,12.81734421364985,Regular,0.157701958,Meat,158.7946,OUT027,1985,Medium,Tier 3,Supermarket Type3,5522.811,40,12.389040767969036,2.229026522295927,0,"(143.013, 159.433]"
NCY53,20.0,Low Fat,0.058719568,Health and Hygiene,111.0544,OUT018,2009,Medium,Tier 3,Supermarket Type2,894.8352,16,5.55272,0.8299673390850303,1,"(102.133, 118.765]"
FDA10,20.35,Low Fat,0.142618182,Snack Foods,123.2072,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1225.072,18,6.054407862407862,2.015826019354989,1,"(118.765, 143.013]"
DRB24,8.785,Low Fat,0.020573334,Soft Drinks,156.4656,OUT035,2004,Small,Tier 2,Supermarket Type1,2162.5184,21,17.810540694365393,0.29079224963112094,1,"(143.013, 159.433]"
NCN53,13.14231395348837,Low Fat,0.030208465,Health and Hygiene,35.4874,OUT027,1985,Medium,Tier 3,Supermarket Type3,1693.7952,40,2.70023986077281,0.426979287618282,1,"(31.288999999999998, 52.796]"
FDA31,7.1,Low Fat,0.110234793,Fruits and Vegetables,171.708,OUT045,2002,Unknown,Tier 2,Supermarket Type1,3115.944,23,24.184225352112676,1.5581054312388525,1,"(159.433, 177.783]"
FDE24,14.85,Low Fat,0.093991286,Baking Goods,140.9812,OUT017,2007,Unknown,Tier 2,Supermarket Type1,3277.0676,18,9.493683501683503,1.3285127972773925,1,"(118.765, 143.013]"
FDA04,11.3,Regular,0.067001825,Frozen Foods,259.1962,OUT018,2009,Medium,Tier 3,Supermarket Type2,5438.9202,16,22.937716814159288,0.9470322807737765,0,"(231.2, 266.888]"
FDV26,20.25,Regular,0.076314907,Dairy,196.7794,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2731.1116,23,9.717501234567901,1.0786673412738927,0,"(194.486, 231.2]"
FDF40,13.42606890459364,Regular,0.022403117,Dairy,250.9092,OUT027,1985,Medium,Tier 3,Supermarket Type3,8217.3036,40,18.68821036023084,0.31665518049622926,0,"(231.2, 266.888]"
FDH34,12.987879554655871,Low Fat,0.030944666,Snack Foods,186.6582,OUT027,1985,Medium,Tier 3,Supermarket Type3,3715.164,40,14.37172243663802,0.437385065552509,1,"(177.783, 194.486]"
FDO16,5.48,Low Fat,0.02528802,Frozen Foods,83.325,OUT010,1998,Unknown,Tier 3,Grocery Store,416.125,27,15.20529197080292,0.3574316260318712,1,"(52.796, 84.689]"
FDZ43,11.0,Regular,0.057058545,Fruits and Vegetables,241.7512,OUT046,1997,Small,Tier 1,Supermarket Type1,3635.268,28,21.97738181818182,0.8064897338092383,0,"(231.2, 266.888]"
DRJ51,14.1,Low Fat,0.0881404805,Dairy,231.9668,OUT049,1999,Medium,Tier 1,Supermarket Type1,1842.9344,26,16.45154609929078,1.2458150248356903,1,"(231.2, 266.888]"
NCL07,13.853284671532847,Low Fat,0.05486977,Others,40.548,OUT019,1985,Small,Tier 1,Grocery Store,39.948,40,2.9269592707729597,0.7755526573885493,1,"(31.288999999999998, 52.796]"
FDU58,6.61,Regular,0.029006239,Snack Foods,186.0898,OUT035,2004,Small,Tier 2,Supermarket Type1,2619.2572,21,28.152768532526473,0.40998651420075893,0,"(177.783, 194.486]"
FDI26,5.94,Low Fat,0.034880143,Canned,177.9344,OUT035,2004,Small,Tier 2,Supermarket Type1,4460.86,21,29.955286195286195,0.49301077066192567,1,"(177.783, 194.486]"
FDG24,7.975,Low Fat,0.014713909,Baking Goods,83.125,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2579.975,18,10.423197492163009,0.20797264551178715,1,"(52.796, 84.689]"
NCM19,12.65,Low Fat,0.047237246,Others,112.5202,OUT046,1997,Small,Tier 1,Supermarket Type1,787.6414,28,8.89487747035573,0.6676713181596463,1,"(102.133, 118.765]"
NCO29,11.15,Low Fat,0.032306341,Health and Hygiene,166.3526,OUT049,1999,Medium,Tier 1,Supermarket Type1,986.7156,26,14.919515695067263,0.4566315589267213,1,"(159.433, 177.783]"
NCM05,6.825,Low Fat,0.100171568,Health and Hygiene,262.7226,OUT010,1998,Unknown,Tier 3,Grocery Store,264.3226,27,38.49415384615384,1.4158675306489852,1,"(231.2, 266.888]"
NCE07,8.18,Low Fat,0.013130031,Household,142.6154,OUT046,1997,Small,Tier 1,Supermarket Type1,709.077,28,17.434645476772616,0.18558544046464986,1,"(118.765, 143.013]"
FDR10,17.6,Low Fat,0.010096684,Snack Foods,160.4552,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2599.2832,18,9.116772727272727,0.14271082432115986,1,"(159.433, 177.783]"
FDO12,15.75,Low Fat,0.055015935,Baking Goods,194.3452,OUT049,1999,Medium,Tier 1,Supermarket Type1,2740.4328,26,12.339377777777779,0.7776186156414671,1,"(177.783, 194.486]"
FDC17,12.15,Low Fat,0.015460726,Frozen Foods,211.8928,OUT046,1997,Small,Tier 1,Supermarket Type1,5890.9984,28,17.439736625514403,0.21852847450346952,1,"(194.486, 231.2]"
FDF34,9.3,Regular,0.02346559,Snack Foods,197.6084,OUT010,1998,Unknown,Tier 3,Grocery Store,595.2252,27,21.248215053763438,0.33167262559493454,0,"(194.486, 231.2]"
FDO22,13.5,Regular,0.017932223,Snack Foods,78.796,OUT018,2009,Medium,Tier 3,Supermarket Type2,239.688,16,5.8367407407407415,0.2534616638730956,0,"(52.796, 84.689]"
FDT52,9.695,Regular,0.047420609,Frozen Foods,246.0144,OUT035,2004,Small,Tier 2,Supermarket Type1,4165.2448,21,25.375389375966993,0.6702630487595148,0,"(231.2, 266.888]"
FDR24,12.277108208955223,Regular,0.062547321,Baking Goods,88.383,OUT027,1985,Medium,Tier 3,Supermarket Type3,2067.309,40,7.199007982639697,0.8840704273789487,0,"(84.689, 102.133]"
FDP08,20.5,Regular,0.112410046,Fruits and Vegetables,192.2478,OUT046,1997,Small,Tier 1,Supermarket Type1,3874.956,28,9.377941463414635,1.588851381962583,0,"(177.783, 194.486]"
FDF39,14.85,Regular,0.019511288,Dairy,262.591,OUT046,1997,Small,Tier 1,Supermarket Type1,4996.829,28,17.682895622895625,0.27578083993195734,0,"(231.2, 266.888]"
NCQ06,13.0,Low Fat,0.041789718,Household,256.1014,OUT013,1987,High,Tier 3,Supermarket Type1,2550.014,38,19.700107692307693,0.590673641358768,1,"(231.2, 266.888]"
FDR04,7.075,Low Fat,0.022548195,Frozen Foods,95.7068,OUT013,1987,High,Tier 3,Supermarket Type1,583.2408,38,13.527462897526501,0.31870577462900246,1,"(84.689, 102.133]"
FDQ32,17.85,Regular,0.046599684,Fruits and Vegetables,125.1388,OUT035,2004,Small,Tier 2,Supermarket Type1,1981.4208,21,7.010577030812325,0.658659745788376,0,"(118.765, 143.013]"
DRD15,10.6,Low Fat,0.095064731,Dairy,232.4642,OUT010,1998,Unknown,Tier 3,Grocery Store,697.0926,27,21.93058490566038,1.3436853252889087,1,"(231.2, 266.888]"
FDB02,9.695,Regular,0.029283081,Canned,175.137,OUT018,2009,Medium,Tier 3,Supermarket Type2,3705.177,16,18.06467251160392,0.4138995167297792,0,"(159.433, 177.783]"
NCS18,12.65,Low Fat,0.042383069,Household,108.0938,OUT018,2009,Medium,Tier 3,Supermarket Type2,1607.907,16,8.54496442687747,0.5990603166594692,1,"(102.133, 118.765]"
NCS30,5.945,Low Fat,0.155706798,Household,127.9652,OUT010,1998,Unknown,Tier 3,Grocery Store,645.826,27,21.52484440706476,2.2008260826018056,1,"(118.765, 143.013]"
FDN15,17.5,Low Fat,0.016767995,Meat,141.418,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1957.452,23,8.081028571428572,0.23700597034264784,1,"(118.765, 143.013]"
NCL31,7.39,Low Fat,0.120961347,Others,143.847,OUT017,2007,Unknown,Tier 2,Supermarket Type1,4866.998,18,19.46508795669824,1.7097191059329833,1,"(143.013, 159.433]"
FDV31,9.8,Low Fat,0.178622919,Fruits and Vegetables,177.937,OUT010,1998,Unknown,Tier 3,Grocery Store,176.437,27,18.156836734693876,2.5247322797407312,1,"(177.783, 194.486]"
FDF38,11.8,Regular,0.02633607,Canned,40.6138,OUT013,1987,High,Tier 3,Supermarket Type1,406.138,38,3.441847457627118,0.3722452103165523,0,"(31.288999999999998, 52.796]"
DRK59,8.895,Low Fat,0.126287542,Hard Drinks,235.5616,OUT010,1998,Unknown,Tier 3,Grocery Store,468.7232,27,26.48247329960652,1.7850018105264163,1,"(231.2, 266.888]"
DRJ24,11.8,Low Fat,0.11350542,Soft Drinks,186.8924,OUT049,1999,Medium,Tier 1,Supermarket Type1,2961.4784,26,15.838338983050848,1.6043338637833435,1,"(177.783, 194.486]"
FDW51,12.81734421364985,Regular,0.094201477,Meat,213.356,OUT027,1985,Medium,Tier 3,Supermarket Type3,6817.792,40,16.645882051976585,1.3314837262353445,0,"(194.486, 231.2]"
FDN49,17.25,Regular,0.125224466,Breakfast,41.248,OUT046,1997,Small,Tier 1,Supermarket Type1,679.116,28,2.3911884057971013,1.769975842369342,0,"(31.288999999999998, 52.796]"
FDE20,11.35,Regular,0.005561798,Fruits and Vegetables,168.379,OUT017,2007,Unknown,Tier 2,Supermarket Type1,3225.801,18,14.835154185022025,0.07861281756344739,0,"(159.433, 177.783]"
FDV38,19.25,Low Fat,0.101980245,Dairy,54.3956,OUT045,2002,Unknown,Tier 2,Supermarket Type1,873.5296,23,2.8257454545454546,1.4414321403367523,1,"(52.796, 84.689]"
FDH60,19.7,Regular,0.081193712,Baking Goods,198.411,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2553.343,18,10.071624365482235,1.1476264453968104,0,"(194.486, 231.2]"
NCD55,14.0,Low Fat,0.024369007,Household,40.2454,OUT049,1999,Medium,Tier 1,Supermarket Type1,922.7988,26,2.8746714285714283,0.3444419055660368,1,"(31.288999999999998, 52.796]"
FDU13,8.355,Low Fat,0.188619537,Canned,146.4418,OUT017,2007,Unknown,Tier 2,Supermarket Type1,3089.9778,18,17.527444643925794,2.6660287286742372,1,"(143.013, 159.433]"
FDZ07,15.1,Regular,0.094037291,Fruits and Vegetables,62.3194,OUT049,1999,Medium,Tier 1,Supermarket Type1,495.3552,26,4.127112582781457,1.3291630515066915,0,"(52.796, 84.689]"
FDY13,12.1,Low Fat,0.030188505,Canned,77.367,OUT045,2002,Unknown,Tier 2,Supermarket Type1,612.536,23,6.393966942148761,0.42669716449216955,1,"(52.796, 84.689]"
FDP56,8.185,Low Fat,0.046578409,Fruits and Vegetables,48.6692,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1182.4608,23,5.946145387904703,0.6583590358931835,1,"(31.288999999999998, 52.796]"
DRA59,11.847459893048129,Regular,0.223985293,Soft Drinks,186.2924,OUT019,1985,Small,Tier 1,Grocery Store,555.2772,40,15.72424820862343,3.1659033599394135,0,"(177.783, 194.486]"
FDY40,15.5,Regular,0.085763562,Frozen Foods,49.0692,OUT013,1987,High,Tier 3,Supermarket Type1,295.6152,38,3.1657548387096774,1.2122186481956752,0,"(31.288999999999998, 52.796]"
FDW40,14.0,Regular,0.105145451,Frozen Foods,144.2812,OUT046,1997,Small,Tier 1,Supermarket Type1,4844.3608,28,10.305800000000001,1.4861705076468792,0,"(143.013, 159.433]"
NCW17,18.0,Low Fat,0.019382568,Health and Hygiene,129.3994,OUT035,2004,Small,Tier 2,Supermarket Type1,3340.9844,21,7.188855555555556,0.27396145672588496,1,"(118.765, 143.013]"
DRN37,9.6,Low Fat,0.1094420648,Soft Drinks,166.5158,OUT049,1999,Medium,Tier 1,Supermarket Type1,3509.4318,26,17.345395833333335,1.5469006738269508,1,"(159.433, 177.783]"
FDZ19,13.224769381746812,Low Fat,0.093002339,Fruits and Vegetables,177.7712,OUT027,1985,Medium,Tier 3,Supermarket Type3,4921.5936,40,13.442291118162307,1.3145345999227027,1,"(159.433, 177.783]"
FDW34,9.6,Low Fat,0.035549527,Snack Foods,244.117,OUT013,1987,High,Tier 3,Supermarket Type1,5346.374,38,25.428854166666667,0.5024721287105082,1,"(231.2, 266.888]"
FDC28,12.867061281337046,Low Fat,0.054720642,Frozen Foods,107.8254,OUT027,1985,Medium,Tier 3,Supermarket Type3,2387.5588,40,8.379955425905582,0.7734448188338946,1,"(102.133, 118.765]"
FDB29,16.7,Regular,0.052708138,Frozen Foods,114.7176,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2404.8696,18,6.8693173652694615,0.7449992316698681,0,"(102.133, 118.765]"
FDE26,9.3,Low Fat,0.089144149,Canned,144.9786,OUT049,1999,Medium,Tier 1,Supermarket Type1,1011.3502,26,15.589096774193548,1.2600013021303131,1,"(143.013, 159.433]"
FDG45,8.1,Low Fat,0.128011859,Fruits and Vegetables,210.9902,OUT035,2004,Small,Tier 2,Supermarket Type1,6371.706,21,26.048172839506172,1.8093740401080283,1,"(194.486, 231.2]"
NCC18,19.1,Low Fat,0.178272728,Household,172.4422,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1551.9798,18,9.028387434554974,2.5197825312609483,1,"(159.433, 177.783]"
NCU54,8.88,Low Fat,0.099024124,Household,208.527,OUT018,2009,Medium,Tier 3,Supermarket Type2,3145.905,16,23.482770270270265,1.399649069310355,1,"(194.486, 231.2]"
FDF26,6.825,Regular,0.046898544,Canned,153.7998,OUT017,2007,Unknown,Tier 2,Supermarket Type1,922.7988,18,22.534769230769232,0.6628839600904798,0,"(143.013, 159.433]"
FDX52,11.5,Regular,0.041994624,Frozen Foods,194.782,OUT035,2004,Small,Tier 2,Supermarket Type1,3475.476,21,16.937565217391306,0.5935698698797708,0,"(194.486, 231.2]"
FDR04,7.075,Low Fat,0.022694623,Frozen Foods,98.8068,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2527.3768,18,13.965625441696112,0.3207754502357362,1,"(84.689, 102.133]"
NCP06,20.7,Low Fat,0.039467795,Household,151.7366,OUT017,2007,Unknown,Tier 2,Supermarket Type1,604.5464,18,7.330270531400967,0.5578545944974164,1,"(143.013, 159.433]"
FDN25,7.895,Regular,0.061270647,Breakfast,56.7588,OUT049,1999,Medium,Tier 1,Supermarket Type1,343.5528,26,7.189208359721343,0.8660253742774162,0,"(52.796, 84.689]"
NCH42,6.86,Low Fat,0.036686158,Household,229.601,OUT018,2009,Medium,Tier 3,Supermarket Type2,2526.711,16,33.46953352769679,0.5185377545099276,1,"(194.486, 231.2]"
FDO46,9.6,Regular,0.014200671,Snack Foods,187.1872,OUT013,1987,High,Tier 3,Supermarket Type1,3214.4824,38,19.498666666666665,0.20071832141360366,0,"(177.783, 194.486]"
NCG54,12.1,Low Fat,0.079806266,Household,172.1106,OUT046,1997,Small,Tier 1,Supermarket Type1,3422.212,28,14.22401652892562,1.1280156937519044,1,"(159.433, 177.783]"
FDU07,11.1,Low Fat,0.059797172,Fruits and Vegetables,151.8366,OUT013,1987,High,Tier 3,Supermarket Type1,1057.9562,38,13.678972972972973,0.8451986521707701,1,"(143.013, 159.433]"
DRJ11,9.5,Low Fat,0.09663635500000001,Hard Drinks,190.9872,OUT045,2002,Unknown,Tier 2,Supermarket Type1,3025.3952,23,20.103915789473685,1.3658993270901851,1,"(177.783, 194.486]"
FDH10,21.0,Low Fat,0.049381666,Snack Foods,193.0478,OUT049,1999,Medium,Tier 1,Supermarket Type1,1549.9824,26,9.192752380952381,0.6979814621525436,1,"(177.783, 194.486]"
FDN56,5.46,Regular,0.107057186,Fruits and Vegetables,144.9786,OUT046,1997,Small,Tier 1,Supermarket Type1,2022.7004,28,26.552857142857142,1.513191782922367,0,"(143.013, 159.433]"
FDY56,13.224769381746812,Regular,0.109274313,Fruits and Vegetables,225.3062,OUT019,1985,Small,Tier 1,Grocery Store,677.1186,40,17.03668271984945,1.5445295985650769,0,"(194.486, 231.2]"
NCQ53,17.6,Low Fat,0.018889593,Health and Hygiene,236.259,OUT013,1987,High,Tier 3,Supermarket Type1,4727.18,38,13.423806818181816,0.26699353848463625,1,"(231.2, 266.888]"
NCN54,20.35,Low Fat,0.021369722,Household,75.8328,OUT045,2002,Unknown,Tier 2,Supermarket Type1,154.4656,23,3.7264275184275184,0.3020487362122084,1,"(52.796, 84.689]"
NCC43,7.39,Low Fat,0.092927148,Household,249.5066,OUT049,1999,Medium,Tier 1,Supermarket Type1,4267.1122,26,33.762733423545335,1.3134718183608027,1,"(231.2, 266.888]"
FDB35,13.69073076923077,Regular,0.113139486,Starchy Foods,92.9804,OUT019,1985,Small,Tier 1,Grocery Store,183.7608,40,6.79148553625558,1.5991615970483304,0,"(84.689, 102.133]"
FDX33,9.195,Regular,0.117387066,Snack Foods,160.2578,OUT013,1987,High,Tier 3,Supermarket Type1,4492.8184,38,17.428798259923873,1.659198698652191,0,"(159.433, 177.783]"
NCT06,17.1,Low Fat,0.038730229,Household,166.2842,OUT035,2004,Small,Tier 2,Supermarket Type1,4807.7418,21,9.724222222222222,0.5474295230728515,1,"(159.433, 177.783]"
FDM50,13.0,Regular,0.030211742,Canned,59.322,OUT018,2009,Medium,Tier 3,Supermarket Type2,539.298,16,4.56323076923077,0.42702560612951806,0,"(52.796, 84.689]"
FDC37,15.5,Low Fat,0.032924463,Baking Goods,107.2938,OUT049,1999,Medium,Tier 1,Supermarket Type1,2143.876,26,6.922180645161291,0.4653683580729602,1,"(102.133, 118.765]"
NCT54,8.695,Low Fat,0.120022543,Household,94.8094,OUT018,2009,Medium,Tier 3,Supermarket Type2,1428.141,16,10.90389879240943,1.6964496510588878,1,"(84.689, 102.133]"
FDG34,12.987879554655871,Regular,0.037388493,Snack Foods,107.8254,OUT027,1985,Medium,Tier 3,Supermarket Type3,1410.8302,40,8.302001843045037,0.5284648560018235,0,"(102.133, 118.765]"
NCW54,7.5,Low Fat,0.096413261,Household,55.3588,OUT046,1997,Small,Tier 1,Supermarket Type1,1030.6584,28,7.381173333333334,1.3627460216444462,1,"(52.796, 84.689]"
FDZ46,7.485,Low Fat,0.069405301,Snack Foods,112.1228,OUT018,2009,Medium,Tier 3,Supermarket Type2,1105.228,16,14.979665998663993,0.9810040324098706,1,"(102.133, 118.765]"
NCK19,9.8,Low Fat,0.090649107,Others,194.3478,OUT045,2002,Unknown,Tier 2,Supermarket Type1,4649.9472,23,19.831408163265305,1.2812730183441439,1,"(177.783, 194.486]"
NCQ05,11.395,Low Fat,0.021649904,Health and Hygiene,150.8708,OUT045,2002,Unknown,Tier 2,Supermarket Type1,4363.6532,23,13.240087757788505,0.3060089477212495,1,"(143.013, 159.433]"
NCE54,20.7,Low Fat,0.02689477,Household,76.7354,OUT035,2004,Small,Tier 2,Supermarket Type1,2482.7682,21,3.707024154589372,0.380142113651175,1,"(52.796, 84.689]"
FDH17,16.2,Regular,0.016679232,Frozen Foods,96.3726,OUT049,1999,Medium,Tier 1,Supermarket Type1,2740.4328,26,5.948925925925926,0.23575135636253128,0,"(84.689, 102.133]"
FDB23,13.69073076923077,Regular,0.00978492,Starchy Foods,225.9062,OUT019,1985,Small,Tier 1,Grocery Store,451.4124,40,16.500667773535717,0.13830421939684392,0,"(194.486, 231.2]"
DRL49,13.15,Low Fat,0.056429024,Soft Drinks,144.2812,OUT046,1997,Small,Tier 1,Supermarket Type1,1282.3308,28,10.971954372623575,0.7975918163506468,1,"(143.013, 159.433]"
FDT03,21.25,Low Fat,0.009998763,Meat,182.3608,OUT046,1997,Small,Tier 1,Supermarket Type1,551.2824,28,8.581684705882353,0.14132676727546523,1,"(177.783, 194.486]"
FDW59,13.15,Low Fat,0.020757926,Breads,84.3566,OUT045,2002,Unknown,Tier 2,Supermarket Type1,761.0094,23,6.414950570342205,0.2934013514395059,1,"(52.796, 84.689]"
NCB18,19.6,Low Fat,0.041374909,Household,89.2514,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1416.8224,23,4.553642857142857,0.5848105545942585,1,"(84.689, 102.133]"
FDI22,12.6,Low Fat,0.096756649,Snack Foods,208.7612,OUT017,2007,Unknown,Tier 2,Supermarket Type1,5226.53,18,16.568349206349207,1.3675996136298936,1,"(194.486, 231.2]"
FDZ50,12.8,Regular,0.079523619,Dairy,181.7608,OUT017,2007,Unknown,Tier 2,Supermarket Type1,4961.5416,18,14.200062499999998,1.1240206408848539,0,"(177.783, 194.486]"
FDS14,7.285,Low Fat,0.049980649999999995,Dairy,155.1288,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1414.1592,18,21.294275909402884,0.7064477566701481,1,"(143.013, 159.433]"
NCN19,13.1,Low Fat,0.012167988,Others,190.253,OUT017,2007,Unknown,Tier 2,Supermarket Type1,4174.566,18,14.523129770992366,0.1719875156843555,1,"(177.783, 194.486]"
FDG46,8.63,Regular,0.032976399,Snack Foods,114.6518,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2846.295,23,13.2852607184241,0.46610244357785907,0,"(102.133, 118.765]"
FDS04,10.195,Regular,0.147492524,Frozen Foods,141.5838,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1685.8056,18,13.88757233938205,2.0847220415384355,0,"(118.765, 143.013]"
FDM58,16.85,Regular,0.0905712162,Snack Foods,110.0544,OUT049,1999,Medium,Tier 1,Supermarket Type1,2572.6512,26,6.531418397626112,1.2801720766612075,0,"(102.133, 118.765]"
FDB60,9.3,Low Fat,0.028566433,Baking Goods,193.0136,OUT049,1999,Medium,Tier 1,Supermarket Type1,4860.34,26,20.754150537634406,0.40377010921062634,1,"(177.783, 194.486]"
FDH28,15.85,Regular,0.110479217,Frozen Foods,36.7506,OUT018,2009,Medium,Tier 3,Supermarket Type2,531.3084,16,2.3186498422712933,1.5615602239731676,0,"(31.288999999999998, 52.796]"
NCU53,5.485,Low Fat,0.042838514,Health and Hygiene,163.7842,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1657.842,23,29.860382862351866,0.6054977699246156,1,"(159.433, 177.783]"
FDL44,18.25,Low Fat,0.012264903,Fruits and Vegetables,162.8894,OUT013,1987,High,Tier 3,Supermarket Type1,3397.5774,38,8.925446575342466,0.17335735349834328,1,"(159.433, 177.783]"
FDI22,12.6,Low Fat,0.096132367,Snack Foods,208.9612,OUT013,1987,High,Tier 3,Supermarket Type1,4181.224,38,16.584222222222223,1.358775746424694,1,"(194.486, 231.2]"
DRM37,11.847459893048129,Low Fat,0.168780127,Soft Drinks,197.8768,OUT019,1985,Small,Tier 1,Grocery Store,197.0768,40,16.702044302011984,2.385610072891263,1,"(194.486, 231.2]"
FDX40,12.85,Low Fat,0.099193899,Frozen Foods,38.1164,OUT045,2002,Unknown,Tier 2,Supermarket Type1,656.4788,23,2.9662568093385215,1.4020487413412042,1,"(31.288999999999998, 52.796]"
DRG15,6.13,Low Fat,0.076721393,Dairy,59.4536,OUT035,2004,Small,Tier 2,Supermarket Type1,2021.3688,21,9.698792822185972,1.0844127872178295,1,"(52.796, 84.689]"
FDV19,13.224769381746812,Regular,0.06173052,Fruits and Vegetables,159.1578,OUT019,1985,Small,Tier 1,Grocery Store,160.4578,40,12.03482612102665,0.8725254147771531,0,"(143.013, 159.433]"
DRF01,5.655,Low Fat,0.174934513,Soft Drinks,145.0102,OUT013,1987,High,Tier 3,Supermarket Type1,1895.5326,38,25.64282935455349,2.472598781189018,1,"(143.013, 159.433]"
NCV54,11.1,Low Fat,0.03723977766666667,Household,119.1124,OUT046,1997,Small,Tier 1,Supermarket Type1,1303.6364,28,10.730846846846847,0.5263628502532831,1,"(118.765, 143.013]"
FDO21,11.6,Regular,0.009802791,Snack Foods,223.0404,OUT018,2009,Medium,Tier 3,Supermarket Type2,1125.202,16,19.227620689655172,0.13855681570880568,0,"(194.486, 231.2]"
FDA40,16.0,Regular,0.09942555,Frozen Foods,87.0856,OUT049,1999,Medium,Tier 1,Supermarket Type1,527.3136,26,5.44285,1.4053229950630024,0,"(84.689, 102.133]"
FDE59,12.15,Low Fat,0.062384659,Starchy Foods,34.6532,OUT049,1999,Medium,Tier 1,Supermarket Type1,719.064,26,2.8521152263374483,0.8817712935142334,1,"(31.288999999999998, 52.796]"
